Unnamed: 0,college_name,location,course_fees,review,rank,Average Package,Highest Package,Cutoff rank in CSE
1674,"Mahakavi Bharathiyar College of Engineering and Technology, Thiruvallur","Thiruvallur, Tamil Nadu","₹ 50,000",2.8 / 10,,,,164717
1675,"Rajasthan Engineering College, Jaipur","Jaipur, Rajasthan","₹ 78,500",8.8 / 10,,,,194961
1676,"Saraswathi Velu College of Engineering, Vellore","Vellore, Tamil Nadu","₹ 50,000",5.7 / 10,,350000,,71403
1677,"Shri Angalamman College of Engineering and Technology, Tiruchirappalli","Tiruchirappalli, Tamil Nadu","₹ 75,000",6.5 / 10,,,,48932
1678,"Sri Aravindar Engineering College, Villupuram","Villupuram, Tamil Nadu","₹ 50,000",4.9 / 10,,400000,,183639
1679,"St Margaret Engineering College, Jaipur","Jaipur, Rajasthan","₹ 1,67,500",5.9 / 10,,,,41846
1680,"St Michael College of Engineering and Technology, Sivaganga","Sivaganga, Tamil Nadu","₹ 60,000",6.3 / 10,,450000,,132232
1681,"Aryanet Institute of Technology, Palakkad","Palakkad, Kerala","₹ 2,00,000",08-Oct,,,,161974
1682,"Pankajakasthuri College of Engineering and Technology - [PKCET], Thiruvananthapuram","Thiruvananthapuram, Kerala","₹ 35,000",9.2 / 10,,500000,,125461
1683,"Focus Institute of Science and Technology Poomala, Thrissur","Thrissur, Kerala","₹ 45,000",7.5 / 10,,,,138789
1684,"Veerammal Engineering College - [VEC], Dindigul","Dindigul, Tamil Nadu","₹ 60,000",7.8 / 10,,425000,650000,176479
1685,"Royal Global University - [RGU], Guwahati","Guwahati, Assam","₹ 1,42,000",7.2 / 10,,,,71753
1686,"Annie Besant College of Engineering And Management - [ABCEM], Lucknow","Lucknow, Uttar Pradesh",--,07-Oct,,,,126808
1687,"IPS Academy, Indore","Indore, Madhya Pradesh","₹ 85,000",7.8 / 10,#33th/170  in India   2023,741000,3360000,169989
1688,"Sri Satya Sai College of Engineering - [SSSCE], Bhopal","Bhopal, Madhya Pradesh","₹ 45,600",6.5 / 10,,,,37652
1689,"Anand College of Engineering and Management - [ACEM], Kapurthala","Kapurthala, Punjab","₹ 83,325",7.7 / 10,,320000,,57855
1690,"As-Salam College of Engineering and Technology, Thanjavur","Thanjavur, Tamil Nadu","₹ 2,00,000",,,,,2998
1691,"Audisankara Institute of Technology Gudur - [ASIT], Nellore","Nellore, Andhra Pradesh","₹ 42,700",8.1 / 10,,250000,,164391
1692,"BA College of Engineering and Technology - [BACET], Jamshedpur","Jamshedpur, Jharkhand","₹ 71,000",8.8 / 10,,,3500000,157457
1693,"BM Group of Institutions - [BMGI], Gurgaon","Gurgaon, Haryana","₹ 80,000",7.5 / 10,,220000,890000,172736
1694,"BSA College of Engineering and Technology - [BSACET], Mathura","Mathura, Uttar Pradesh","₹ 75,600",6.5 / 10,,,,4365
1695,"Nimra Institute of Science and Technology - [NIST], Krishna","Krishna, Andhra Pradesh","₹ 50,200",5.7 / 10,,450000,,44639
1696,"RP Inderaprastha Institute of Technology - [RPIIT], Karnal","Karnal, Haryana","₹ 75,000",6.9 / 10,,,,10153
1697,"Radha Govind Group of Institutions - [RGGI], Meerut","Meerut, Uttar Pradesh","₹ 69,850",6.9 / 10,,450000,,60810
1698,"Radharaman Institute of Technology & Science - [RITS], Bhopal","Bhopal, Madhya Pradesh","₹ 66,600",7.3 / 10,#123th/218  in India   2021,,2400000,154273
1699,"Rajaram Shinde College of Engineering, Ratnagiri","Ratnagiri, Maharashtra","₹ 30,000",4.1 / 10,,350000,,166356
1700,"Prof. Ram Meghe Institute of Technology and Research - [PRMITR], Amravati","Amravati, Maharashtra","₹ 1,25,000",7.7 / 10,#251th/300  in India   2022,,500000,54220
1701,"Ramireddy Subbarami Reddy Engineering College - [RSREC], Nellore","Nellore, Andhra Pradesh","₹ 41,000",7.4 / 10,,350000,500000,148966
1702,"Rattan Institute of Technology and Management - [RITM], Palwal","Palwal, Haryana","₹ 45,000",08-Oct,,,2360000,156330
1703,"Dr. Rizvi College of Engineering- [DRCE], Kaushambi","Kaushambi, Uttar Pradesh","₹ 1,10,000",8.5 / 10,,350000,,134443
1704,"SG Balekundri Institute of Technology - [SGBIT], Belgaum","Belgaum, Karnataka","₹ 2,35,000",7.3 / 10,,,,194723
1705,"SMS Institute of Technology - [SMSIT], Lucknow","Lucknow, Uttar Pradesh","₹ 70,380",4.2 / 10,,400000,,161283
1706,"Sandip Institute of Engineering and Management - [SIEM], Nashik","Nashik, Maharashtra","₹ 1,06,000",8.4 / 10,,,,70062
1707,"Saraswati Institute of Engineering and Technology - [SIET], New Delhi","New Delhi, Delhi NCR","₹ 51,000",7.8 / 10,,244000,500000,50693
1708,"SHEAT Group of Institutions, Varanasi","Varanasi, Uttar Pradesh","₹ 3,40,000",8.2 / 10,,420000,1000000,27557
1709,"Shibani Institute of Technical Education - [SITE], Bhubaneswar","Bhubaneswar, Orissa","₹ 57,500",7.1 / 10,,,,56085
1710,"Shiv Shankar Institute of Engineering & Technology - [SSIET], Amritsar","Amritsar, Punjab","₹ 82,500",6.1 / 10,,400000,,120154
1711,"ShrinathJi Institute for Technical Education-[SRITECH], Meerut","Meerut, Uttar Pradesh","₹ 55,000",7.7 / 10,,,,141503
1712,"Smt Kamala & Sri Venkappa M Agadi College of Engineering & Technology - [SKSVMACET], Gadag","Gadag, Karnataka","₹ 80,000",7.3 / 10,,350000,,167525
1713,"Sri Krishnadevaraya Engineering College - [SKDEC], Ananthapur","Ananthapur, Andhra Pradesh","₹ 35,000",6.4 / 10,,400000,,180611
1714,"Srinivas School of Engineering - [SSE] Mukka, Mangalore","Mangalore, Karnataka","₹ 1,00,000",7.2 / 10,,,,84819
1715,"Sundargarh Engineering College - [SEC], Sundergarh","Sundergarh, Orissa","₹ 45,000",10-Oct,,450000,,4085
1716,"Swami Parmanand Engineering College - [SPEC], Mohali","Mohali, Punjab","₹ 97,885",,,,,167696
1717,"Warangal Institute of Technology and Science - [WITS], Warangal","Warangal, Telangana","₹ 45,000",7.7 / 10,,350000,,2970
1718,"Government Engineering College, Mandya","Mandya, Karnataka","₹ 19,090",6.8 / 10,,,,52299
1719,"Patel Institute of Technology - [PIT], Bhopal","Bhopal, Madhya Pradesh","₹ 56,000",8.1 / 10,,300000,,33220
1720,"Vedica Institute of Technology, Bhopal","Bhopal, Madhya Pradesh","₹ 45,600",8.5 / 10,#243th/246  in India   2023,,,30863
1721,"Vijaya Institute of Technology for Women - [VITW], Vijayawada","Vijayawada, Andhra Pradesh","₹ 52,000",8.6 / 10,,400000,,132208
1722,"Dr. K.N. Modi University - [DKNMU] Newai, Jaipur","Jaipur, Rajasthan","₹ 75,000",7.5 / 10,,,,103843
1723,"Rajkiya Engineering College - [REC], Azamgarh","Azamgarh, Uttar Pradesh",--,7.6 / 10,#158th/170  in India   2023,300000,,28941
1724,"HJD Institute of Technical Education and Research, Kachchh","Kachchh, Gujarat","₹ 60,000",6.9 / 10,,320000,,43935
1725,"Ilahia School of Science And Technology - [ISSAT], Muvattupuzha","Muvattupuzha, Kerala","₹ 66,600",6.8 / 10,,,,5429
1726,"Anjuman-I-Islam's Kalsekar Technical Campus - [AIKTC], Navi Mumbai","Navi Mumbai, Maharashtra","₹ 87,820",7.4 / 10,,210000,1000000,133504
1727,"Arun Muchhala Engineering College [AMEC], Amreli","Amreli, Gujarat","₹ 74,000",5.2 / 10,,,,88332
1728,"Ipcowala Institute of Engineering and Technology - [IIET], Anand","Anand, Gujarat","₹ 51,000",7.4 / 10,,300000,,174195
1729,"Siddhivinayak Technical Campus - [STC], Buldhana","Buldhana, Maharashtra","₹ 70,000",6.3 / 10,,220000,,167286
1730,"Siddartha Educational Academy Group of Institutions - [SEAT], Tirupati","Tirupati, Andhra Pradesh","₹ 37,000",6.3 / 10,,,,118830
1731,"Dr Samuel George Institute of Engineering and Technology - [SGIT], Prakasam","Prakasam, Andhra Pradesh","₹ 2,16,000",05-Oct,,500000,,174618
1732,"Fabtech Technical Campus, Solapur","Solapur, Maharashtra","₹ 70,000",7.4 / 10,,,,69728
1733,"Shri Sai College Of Engineering, Aurangabad","Aurangabad, Maharashtra","₹ 70,000",08-Oct,,350000,,32994
1734,"Laxmi Bai Sahuji Institute of Engineering & Technology - [LBSIET], Jabalpur","Jabalpur, Madhya Pradesh","₹ 39,000",,,,,93553
1735,"PSV College of Engineering and Technology - [PVSCET], Krishnagiri","Krishnagiri, Tamil Nadu","₹ 60,000",6.4 / 10,,400000,,55675
1736,"PSN College of Engineering and Technology (Autonomous) - [PSNCET], Tirunelveli","Tirunelveli, Tamil Nadu","₹ 55,000",5.4 / 10,,500000,,170597
1737,"PR Engineering College - [PREC], Thanjavur","Thanjavur, Tamil Nadu","₹ 57,000",6.2 / 10,,,,40543
1738,"Tatva Institute of Technological Studies - [TITS], Modasa","Modasa, Gujarat","₹ 51,000",7.1 / 10,,360000,,140092
1739,"Nellai College of Engineering - [NCE], Tirunelveli","Tirunelveli, Tamil Nadu","₹ 40,000",5.2 / 10,,,,179813
1740,"United College of Engineering & Research - [UCER], Allahabad","Allahabad, Uttar Pradesh","₹ 1,12,025",7.1 / 10,#131th/246  in India   2023,400000,,25132
1741,"Velaga Nageswara Rao College of Engineering - [VNRCE], Guntur","Guntur, Andhra Pradesh","₹ 35,000",6.5 / 10,,,,115793
1742,"Vikas College of Engineering and Technology - [VCTN], Krishna","Krishna, Andhra Pradesh","₹ 35,000",7.1 / 10,,550000,,34488
1743,"Vishwabharati Academy's College of Engineering & Polytechnic - [VACEOP], Ahmednagar","Ahmednagar, Maharashtra","₹ 70,000",8.4 / 10,,,,169321
1744,"South Point Institute of Technology and Management, Sonepat","Sonepat, Haryana","₹ 50,000",6.8 / 10,,350000,,113704
1745,"Mukesh Patel School of Technology Management and Engineering - [MPSTME], Shirpur","Shirpur, Maharashtra","₹ 1,80,000",8.7 / 10,,3722000,3784000,148204
1746,"Gyan Vihar School of Engineering and Technology [GVSET], Jaipur","Jaipur, Rajasthan","₹ 86,000",06-Oct,,500000,,152712
1747,"Neelam Group Of Institutions - [NGI], Agra","Agra, Uttar Pradesh","₹ 55,000",07-Oct,,,,83849
1748,"Arjun College of Technology, Coimbatore","Coimbatore, Tamil Nadu","₹ 50,000",7.8 / 10,,450000,,132665
1749,"Dhaanish Ahmed Institute of Technology, Coimbatore","Coimbatore, Tamil Nadu",--,7.2 / 10,,,,12748
1750,"Vignan's Institute Of Engineering For Women, Visakhapatnam","Visakhapatnam, Andhra Pradesh","₹ 41,600",7.9 / 10,,400000,,123066
1751,"Jainee College of Engineering & Technology - [JCET], Dindigul","Dindigul, Tamil Nadu","₹ 55,000",7.7 / 10,,,,14125
1752,"Arifa Institute of Technology - [AIT], Nagapattinam","Nagapattinam, Tamil Nadu",--,6.6 / 10,,350000,,184382
1753,"Gandhi Institute of Excellent Technocrats - [GIET], Bhubaneswar","Bhubaneswar, Orissa","₹ 62,000",7.7 / 10,,,,3456
1754,"Mysuru Royal Institute of Technology - [MRIT] Lakshmipura, Mysore","Mysore, Karnataka","₹ 6,500",8.1 / 10,#138th/170  in India   2023,400000,,160105
1755,"JLD Engineering and Management College - [JEMC], Baruipur","Baruipur, West Bengal","₹ 87,000",7.6 / 10,,,,20952
1756,"Vindhya Institute of Technology & Science - [VITS], Indore","Indore, Madhya Pradesh","₹ 48,000",6.9 / 10,,400000,,35664
1757,"KC Group of institutions, Nawanshahr","Nawanshahr, Punjab","₹ 70,000",6.9 / 10,,,,173164
1758,"Yadavrao Tasgaonkar College of Engineering & Management - [YTCEM], Karjat","Karjat, Maharashtra","₹ 66,000",3.5 / 10,,460000,,95859
1759,"Shiva Group of Institutions, Bilaspur","Bilaspur, Himachal Pradesh","₹ 72,200",5.6 / 10,,,,69483
1760,"Surabhi College of Engineering and Technology - [SCET], Bhopal","Bhopal, Madhya Pradesh","₹ 52,000",07-Oct,,450000,,164582
1761,"Chhatrapati Shivaji Maharaj Institute of Technology - [CSMIT], Panvel","Panvel, Maharashtra","₹ 60,000",5.9 / 10,#205th/246  in India   2023,,,116390
1762,"ISBM University, Raipur","Raipur, Chhattisgarh","₹ 52,900",10-Oct,,500000,,91706
1763,"Indrashil University Rajpur, Kadi","Kadi, Gujarat","₹ 86,000",8.4 / 10,,,,83320
1764,"Indian Institute of Information Technology - [IIIT], Bhagalpur","Bhagalpur, Bihar","₹ 2,22,200",8.1 / 10,#28th/35  in India   2023,850000,3000000,15909
1765,"Nelliandavar Institute of Technology - [NIT], Ariyalur","Ariyalur, Tamil Nadu","₹ 50,000",,,,,84099
1766,"JP Group of Institutions, Meerut","Meerut, Uttar Pradesh","₹ 82,500",,,400000,,130517
1767,"Basava Academy of Engineering, Bangalore","Bangalore, Karnataka",--,10-Oct,,,,154817
1768,"Odaiyappa College of Engineering and Technology, Theni","Theni, Tamil Nadu","₹ 60,000",4.4 / 10,,600000,,95057
1769,"Sri Ramanathan Engineering College, Tiruppur","Tiruppur, Tamil Nadu","₹ 50,000",7.3 / 10,,,,176661
1770,"Sri Rangapoopathi College of Engineering - [SRPCE], Villupuram","Villupuram, Tamil Nadu","₹ 29,220",07-Oct,,550000,,21495
1771,"J.K. Institute of Engineering - [JKIE], Bilaspur","Bilaspur, Chhattisgarh","₹ 65,000",6.6 / 10,,450000,,17594
1772,"Jaipur Institute of Engineering and Management - [JIEM], Jaipur","Jaipur, Rajasthan",--,6.1 / 10,,500000,,118699
1773,"Jei Mathaajee College of Engineering - [JMCE], Kanchipuram","Kanchipuram, Tamil Nadu","₹ 40,000",7.8 / 10,,,,145713
1774,"Sureya College of Engineering - [SCE], Tiruchirappalli","Tiruchirappalli, Tamil Nadu","₹ 60,000",6.2 / 10,,450000,,66798
1775,"Khatu Shyam Institute of Management and Technology - [KSIMT], New Delhi","New Delhi, Delhi NCR","₹ 60,500",5.9 / 10,,,,63252
1776,"AM Reddy Memorial College of Engineering and Technology, Guntur","Guntur, Andhra Pradesh","₹ 35,000",6.3 / 10,,350000,,143591
1777,"ARJ College of Engineering & Technology - [ARJ], Thiruvarur","Thiruvarur, Tamil Nadu","₹ 2,00,000",8.6 / 10,,,,187075
1778,"Alwar Institute of Engineering and Technology - [AIET], Alwar","Alwar, Rajasthan","₹ 84,500",5.7 / 10,,350000,,115141
1779,"Annamalaiar College of Engineering, Tiruvannamalai","Tiruvannamalai, Tamil Nadu","₹ 1,60,000",,,,,111299
1780,"Association for Welfare of the Handicapped Engineering College, Calicut","Calicut, Kerala","₹ 30,000",,,250000,,138647
1781,"Avanthi Institute of Engineering and Technology - [AIET], Visakhapatnam","Visakhapatnam, Andhra Pradesh","₹ 50,200",07-Oct,#115th/147  in India   2019,,,192737
1782,"Avanthi's Research and Technological Academy - [ARTA], Vizianagaram","Vizianagaram, Andhra Pradesh","₹ 39,300",5.5 / 10,,300000,,1668
1783,"Babasaheb Naik College of Engineering - [BNCOE], Yavatmal","Yavatmal, Maharashtra","₹ 70,000",7.5 / 10,,,,156276
1784,"Beehive College of Engineering & Technology, Dehradun","Dehradun, Uttarakhand","₹ 32,000",6.8 / 10,,400000,850000,126313
1785,"Bhagwant Institute of Technology - [BIT], Ghaziabad","Ghaziabad, Uttar Pradesh","₹ 73,500",6.5 / 10,,450000,,144445
1786,"Bharat Institute of Engineering and Technology - [BIET] Ibrahimpatnam, Hyderabad","Hyderabad, Telangana","₹ 1,00,000",7.8 / 10,,500000,,102076
1787,"CARE School of Engineering - [CARESE], Tiruchirappalli","Tiruchirappalli, Tamil Nadu","₹ 55,000",8.8 / 10,,,,142429
1788,"CT Institute of Engineering Management & Technology - [CTIEMT], Jalandhar","Jalandhar, Punjab","₹ 89,080",6.9 / 10,,200000,,87856
1789,"Delhi Institute of Technology Management and Research - [DITMR], Faridabad","Faridabad, Haryana","₹ 52,000",7.3 / 10,,250000,,72297
1790,"Dhaanish Ahmed College of Engineering - [DACE], Chennai","Chennai, Tamil Nadu","₹ 80,000",7.6 / 10,,,,466
1791,"Doon College of Engineering and Technology, Saharanpur","Saharanpur, Uttar Pradesh","₹ 55,000",5.3 / 10,,350000,,142260
1792,"Doon Valley Institute of Engineering and Technology - [DIET], Karnal","Karnal, Haryana",--,5.5 / 10,,,,195062
1793,"Eastern Academy of Science & Technology - [EAST], Bhubaneswar","Bhubaneswar, Orissa","₹ 2,76,000",07-Oct,,1500000,,94325
1794,"G V R & S College of Engineering & Technology - [GVR&S], Guntur","Guntur, Andhra Pradesh","₹ 50,200",7.2 / 10,,600000,,66131
1795,"Global Institute of Engineering and Technology -[GIET], Moinabad","Moinabad, Telangana","₹ 50,000",7.2 / 10,,,,160080
1796,"Government College of Engineering - [GCEK], Satara","Satara, Maharashtra","₹ 88,453",7.8 / 10,#32th/35  in India   2023,650000,,16973
1797,"Gyan Sagar College of Engineering - [GSCE], Sagar","Sagar, Madhya Pradesh","₹ 45,600",8.1 / 10,,,,62925
1798,"Hosur Institute of Technology and Science - [HITS], Krishnagiri","Krishnagiri, Tamil Nadu","₹ 15,000",6.8 / 10,,500000,,38778
1799,"KLR College of Engineering and Technology -[KLRCET], Palwancha","Palwancha, Telangana","₹ 60,000",7.2 / 10,,450000,,49043
1800,"K.P. Group  of Institutions - [KPGI], Agra","Agra, Uttar Pradesh","₹ 55,000",8.6 / 10,,,,119293
1801,"Kali Charan Nigam Institute of Technology - [KCNIT], Banda","Banda, Uttar Pradesh","₹ 72,850",6.6 / 10,,600000,,140678
1802,"Sri Chaitanya Institute of Technology & Research - [SCIT], Khammam","Khammam, Telangana","₹ 45,000",6.9 / 10,,,406000,152047
1803,"Ramaiah School of Advanced Studies, Bangalore","Bangalore, Karnataka","₹ 2,93,250",07-Oct,,600000,,33551
1804,"Maharani Girls Engineering College, Jaipur","Jaipur, Rajasthan","₹ 77,500",7.5 / 10,,,,74775
1805,"Maharishi Ved Vyas Engineering College, Yamuna Nagar","Yamuna Nagar, Haryana","₹ 70,000",7.3 / 10,,500000,,199740
1806,"Nawab Shah Alam Khan College of Engineering & Technology - [NSAKCET], Hyderabad","Hyderabad, Telangana","₹ 73,000",6.5 / 10,,450000,,157493
1807,"Nova Institute of Technology - [NITE], Eluru","Eluru, Andhra Pradesh","₹ 1,40,000",5.2 / 10,,,,169797
1808,"Oxford College of Engineering and Management - [OCEM], Bhubaneswar","Bhubaneswar, Orissa","₹ 85,000",6.6 / 10,,400000,,67791
1809,"Prashanti Institute of Technology and Science- [PITS], Ujjain","Ujjain, Madhya Pradesh","₹ 47,000",7.3 / 10,,,,109113
1810,"RISE Krishna Sai Gandhi Group of Institutions, Prakasam","Prakasam, Andhra Pradesh","₹ 30,200",7.4 / 10,,90000,,141176
1811,"RVS Padhmavathy College of Engineering and Technology, Thiruvallur","Thiruvallur, Tamil Nadu","₹ 60,000",5.1 / 10,,450000,,138128
1812,"Ranippettai Engineering College-[REC], Vellore","Vellore, Tamil Nadu","₹ 50,000",6.4 / 10,,,,110655
1813,"Ravindra College of Engineering for Women -[RCEW], Kurnool","Kurnool, Andhra Pradesh","₹ 35,000",8.3 / 10,#233th/246  in India   2023,550000,,89983
1814,"SD College of Engineering and Technology - [SDCET], Muzaffarnagar","Muzaffarnagar, Uttar Pradesh","₹ 60,000",8.1 / 10,,,,191826
1815,"SGBM Institute of Technology and Science - [SGBMITS], Jabalpur","Jabalpur, Madhya Pradesh","₹ 45,600",8.2 / 10,,400000,,152398
1816,"Sahyadri College of Engineering & Management (SCEM), Mangalore","Mangalore, Karnataka","₹ 65,340",8.4 / 10,#114th/150  in India   2019,,4000000,57163
1817,"Sahyadri Valley College of Engineering and Technology - [SVCET], Pune","Pune, Maharashtra","₹ 62,000",7.8 / 10,,350000,,136269
1818,"Samanta Chandrasekhar Institute of Technology and Management - [SCITM], Koraput","Koraput, Orissa","₹ 55,000",4.4 / 10,,,,197699
1819,"Shekhawati Engineering College - [SEC], Jhunjhunu","Jhunjhunu, Rajasthan","₹ 87,000",5.7 / 10,,450000,,126725
1820,"Sine International Institute of Technology  [SIIT], Jaipur","Jaipur, Rajasthan","₹ 70,000",06-Oct,,,,121186
1821,"PSV College of Engineering and Technology, Pondicherry","Pondicherry, Puducherry","₹ 30,000",5.3 / 10,,600000,,190427
1822,"Avanthi's St. Theressa Institute of Engineering and Technology, Garividi","Garividi, Andhra Pradesh","₹ 41,000",7.6 / 10,,550000,,153599
1823,"Suman Ramesh Tulsiani Technical Campus Faculty of Engineering - [SRTTC] Kamshet, Pune","Pune, Maharashtra","₹ 71,544",6.3 / 10,,,,32475
1824,"Surendra Group of Institutions - [SGI], Ganganagar","Ganganagar, Rajasthan","₹ 84,500",9.2 / 10,,450000,,103962
1825,"Vyas Institute of Engineering and Technology - [VIET], Jodhpur","Jodhpur, Rajasthan","₹ 90,000",6.5 / 10,,,1200000,27380
1826,"Apeejay Institute of Management & Engineering Technical Campus -[AIMETC], Jalandhar","Jalandhar, Punjab","₹ 97,400",8.5 / 10,,410000,1000000,64493
1827,"RN College of Engineering and Technology - [RNCET], Panipat","Panipat, Haryana","₹ 1,60,000",,,,,157054
1828,"Vignana Bharathi Institute of Technology - [VBIT], Hyderabad","Hyderabad, Telangana","₹ 85,000",7.8 / 10,#86th/147  in India   2019,240000,360000,100485
1829,"Gnanamani College of Technology - [GCT], Namakkal","Namakkal, Tamil Nadu","₹ 73,000",8.3 / 10,#203th/216  in India   2022,300000,1000000,112326
