Unnamed: 0,college_name,location,course_fees,review,Average Package,Highest Package,Cutoff rank in CSE
255,"Baddi University of Emerging Sciences and Technologies - [BUEST], Baddi","Baddi, Himachal Pradesh",93900,7.2,425000,1500000,186225
256,"Sai Nath University, Ranchi","Ranchi, Jharkhand",88000,7.9,420000,2100000,37757
257,"GITAM, Bangalore","Bangalore, Karnataka",205000,7.9,350000,700000,240763
258,"Pacific University, Udaipur","Udaipur, Rajasthan",80000,7.7,541800,1200000,240763
259,"ICFAI University, Dehradun","Dehradun, Uttarakhand",480000,8.3,580000,1000000,80452
260,"KCG College Of technology, Chennai","Chennai, Tamil Nadu",50000,7.9,400000,2800000,29656
261,"Silicon Institute of Technology - [SIT], Sambalpur","Sambalpur, Orissa",460000,7.8,436000,2600000,246524
262,"Birla Institute of Technology - [BIT], Patna","Patna, Bihar",295000,7.3,570000,900000,314964
263,"Indian Institute of Information Technology - [IIITK], Kalyani","Kalyani, West Bengal",204620,7.2,1073000,1500000,50872
264,"Indian Institute of Information Technology Design and Manufacturing - [IIITDM], Kurnool","Kurnool, Andhra Pradesh",153380,7.6,572000,1500000,35967
265,"GITAM, Hyderabad","Hyderabad, Telangana",329500,8.3,490000,3200000,240763
266,"Medi-Caps University, Indore","Indore, Madhya Pradesh",110000,7.5,650000,4800000,542144
267,"Institute of Infrastructure Technology Research and Management - [IITRAM], Ahmedabad","Ahmedabad, Gujarat",89500,7.3,541800,5800000,39867
268,"GNA University, Phagwara","Phagwara, Punjab",153000,7.6,350000,2600000,573453
269,"Mahindra University, Hyderabad","Hyderabad, Telangana",470000,8.5,860000,3800000,75002
270,"Indian Institute of Information Technology [IIIT], Kottayam","Kottayam, Kerala",230450,8.3,1410000,5893000,4531
271,"International Institute of Information Technology - [IIIT] Naya Raipur, Raipur","Raipur, Chhattisgarh",180150,8.4,2500000,4300000,3431
272,"Indian Institute of Information Technology - [IIIT], Surat","Surat, Gujarat",166000,8.3,1450000,4600000,17058
273,"Dr. C.V. Raman University - [CVRU], Bilaspur","Bilaspur, Chhattisgarh",50700,6.9,541800,1050000,246524
275,"Amity University, Ranchi","Ranchi, Jharkhand",135000,7.8,440000,1900000,240763
277,"Adhiyamaan College of Engineering, Hosur","Hosur, Tamil Nadu",200000,7.8,541800,1200000,84532
278,"Ajay Kumar Garg Engineering College - [AKGEC], Ghaziabad","Ghaziabad, Uttar Pradesh",141856,7.7,513000,1200000,45510
279,"Atria Institute of Technology, Bangalore","Bangalore, Karnataka",95340,7.453557199772339,1032000,1500000,24338
280,"Bhubaneswar Engineering College - [BEC], Bhubaneswar","Bhubaneswar, Orissa",252000,7.7,541800,800000,246524
281,"College of Engineering Bhubaneswar - [COEB], Bhubaneswar","Bhubaneswar, Orissa",81000,6.7,350000,1150000,29654
282,"Gaya College of Engineering, Gaya","Gaya, Bihar",100000,7.2,541800,1200000,417
283,"Government College of Engineering - [GCOEA], Amravati","Amravati, Maharashtra",85160,7.2,435000,1450000,20500
284,"Government Engineering College - [GECT], Thrissur","Thrissur, Kerala",22150,8.5,541800,1800000,784
285,"Guru Tegh Bahadur Institute of Technology - [GTBIT], New Delhi","New Delhi, Delhi NCR",142800,7.5,400000,3480000,314964
286,"Krishna Engineering College - [KEC], Ghaziabad","Ghaziabad, Uttar Pradesh",99677,7.8,420000,1466000,771018
287,"Meerut Institute of Engineering and Technology - [MIET], Meerut","Meerut, Uttar Pradesh",408000,7.9,541800,4900000,317975
288,"National Institute of Foundry & Forge Technology - [NIFFT], Ranchi","Ranchi, Jharkhand",47450,8.3,950000,8900000,49672
289,"Raj Kumar Goel Institute of Technology - [RKGIT], Ghaziabad","Ghaziabad, Uttar Pradesh",135000,7.453557199772339,541800,3467000,74558
290,"Rajeev Gandhi Memorial College of Engineering and Technology Nandyal - [RGMCET], Kurnool","Kurnool, Andhra Pradesh",69100,7.6,450000,960000,13503
291,"Rizvi College of Engineering - [RCOE], Mumbai","Mumbai, Maharashtra",102444,7.9,541800,750000,67438
292,"S.A. Engineering College, Chennai","Chennai, Tamil Nadu",60000,7.9,600000,800000,51416
293,"Shri Guru Gobind Singhji Institute of Engineering and Technology - [SGGSIE&T], Nanded","Nanded, Maharashtra",66793,7.9,541800,1750000,246550
294,"Sir M Visvesvaraya Institute of Technology - [Sir MVIT], Bangalore","Bangalore, Karnataka",80526,7.5,800000,2100000,9858
295,"St Martin's Engineering College - [SMEC], Hyderabad","Hyderabad, Telangana",100000,7.8,400000,2700000,75241
296,"Swami Keshvanand Institute of Technology, Management and Gramothan - [SKIT], Jaipur","Jaipur, Rajasthan",108300,7.8,750000,1600000,107408
297,"TKM College of Engineering - [TKMCE], Kollam","Kollam, Kerala",8410,8.3,541800,1400000,8567
298,"Arka Jain University, Jamshedpur","Jamshedpur, Jharkhand",100000,8.1,450000,1000000,167962
299,"Jabalpur Engineering College - [JEC], Jabalpur","Jabalpur, Madhya Pradesh",22300,7.2,541800,4700000,27872
300,"Maharishi Markandeshwar - [MMU], Solan","Solan, Himachal Pradesh",148500,8.5,541800,1700000,149445
301,"Nitte University - [NITTE], Mangalore","Mangalore, Karnataka",120000,8.1,810000,5263000,149255
302,"Maharana Pratap University of Agriculture and Technology - [MPUAT], Udaipur","Udaipur, Rajasthan",86000,7.8,541800,7400000,193842
303,"Himgiri Zee University - [HZU], Dehradun","Dehradun, Uttarakhand",95000,7.9,525000,5100000,80397
304,"MIT Academy of Engineering - [MITAOE], Pune","Pune, Maharashtra",175737,7.5,541800,1250000,184497
305,"Vivekananda Global University - [VGU], Jaipur","Jaipur, Rajasthan",125000,8.6,460000,1300000,67509
306,"Shri Ramswaroop Memorial University - [SRMU], Lucknow","Lucknow, Uttar Pradesh",137000,8.2,541800,1400000,42450
307,"Chandigarh Group of Colleges - [CGC] Jhanjeri, Mohali","Mohali, Punjab",96500,8.3,708000,3500000,178342
308,"PSG Institute of Technology and Applied Research - [PSG iTech], Coimbatore","Coimbatore, Tamil Nadu",89800,8.7,541800,1500000,78283
309,"XIM University, Bhubaneswar","Bhubaneswar, Orissa",238000,8.3,2003000,7150000,162464
310,"MLR Institute of Technology - [MLRIT], Hyderabad","Hyderabad, Telangana",110000,8.2,541800,1100000,144986
311,"Swami Vivekanand University, Sagar","Sagar, Madhya Pradesh",44000,6.4,540000,980000,127525
312,"Mahaveer Institute of Engineering & Technology - [MIET], Meerut","Meerut, Uttar Pradesh",0,7.5,541800,1200000,143625
313,"Indian Institute of Information Technology - [IIIT], Tiruchirappalli","Tiruchirappalli, Tamil Nadu",194750,8.4,870000,1950000,27182
314,"Anant National University - [AnantU], Ahmedabad","Ahmedabad, Gujarat",290000,8.4,450000,1200000,62046
315,"Indian Institute of Information Technology - [IIIT], Sonepat","Sonepat, Haryana",212534,8.7,1200000,4100000,126448
316,"Atmiya University, Rajkot","Rajkot, Gujarat",81000,8.4,300000,945000,88322
317,"Acropolis Group of Institutions, Indore","Indore, Madhya Pradesh",73600,8.4,541800,1100000,165359
318,"SRM University Delhi NCR, Sonepat","Sonepat, Haryana",216000,7.9,900000,3500000,42869
319,"SRM University Sikkim, Gangtok","Gangtok, Sikkim",225000,8.1,541800,4700000,146508
320,"Avantika University, Ujjain","Ujjain, Madhya Pradesh",228000,9.1,850000,2700000,6448
321,"C. U. Shah University, Wadhwan","Wadhwan, Gujarat",77800,6.8,168000,180000,2478
322,"AISSMS College of Engineering - [AISSMSCOE], Pune","Pune, Maharashtra",136000,8.2,450000,1200000,191194
323,"Amal Jyothi College of Engineering  - [AJCE], Kanjirappally","Kanjirappally, Kerala",100000,7.6,541800,1360000,74073
324,"Bengal Institute of Technology - [BIT], Kolkata","Kolkata, West Bengal",347000,7.6,560000,1100000,108341
325,"Bhagwan Parshuram Institute of Technology - [BPIT], New Delhi","New Delhi, Delhi NCR",97800,7.5,395220,1000000,69390
326,"Bhilai Institute of Technology - [BIT], Durg","Durg, Chhattisgarh",81400,7.3,541800,2700000,98686
327,"Canara Engineering College - [CEC], Mangalore","Mangalore, Karnataka",100000,7.5,650000,600000,140443
328,"Central Institute of Petrochemicals Engineering & Technology - [CIPET], Chennai","Chennai, Tamil Nadu",31950,8.2,541800,4700000,44332
329,"DKTE Society's Textile and Engineering Institute - [DKTE], Kolhapur","Kolhapur, Maharashtra",106000,8.2,120000,1600000,156685
330,"East West Institute of Technology - [EWIT], Bangalore","Bangalore, Karnataka",0,6.7,324409,390000,153674
331,"GS Mandal's Marathwada Institute of Technology - [MIT], Aurangabad","Aurangabad, Maharashtra",101000,7.2,541800,1200000,174057
332,"Hindustan College of Engineering - [HCE], Kollam","Kollam, Kerala",50000,7.453557199772339,600000,930000,164399
333,"IMS Engineering College - [IMSEC], Ghaziabad","Ghaziabad, Uttar Pradesh",135169,7.6,650000,1200000,137449
334,"Jayawantrao Sawant College of Engineering- [JSCOE], Pune","Pune, Maharashtra",112500,6.5,250000,1200000,145755
335,"Jerusalem College of Engineering - [JCE], Chennai","Chennai, Tamil Nadu",50000,7.7,541800,1200000,64950
336,"Jorhat Engineering College - [JEC], Jorhat","Jorhat, Assam",11000,7.8,620000,1350000,121515
337,"Keshav Memorial Institute of Technology - [KMIT], Hyderabad","Hyderabad, Telangana",111500,8.1,541800,1100000,54811
338,"MIT-WPU Faculty of Engineering, Pune","Pune, Maharashtra",310000,7.9,650000,1400000,179778
339,"Maharashtra Institute of Technology - [MIT], Aurangabad","Aurangabad, Maharashtra",101200,7.5,340000,1200000,144540
340,"Mahendra Engineering College, Namakkal","Namakkal, Tamil Nadu",70000,7.3,541800,1200000,121155
341,"Malnad College of Engineering - [MCE], Hassan","Hassan, Karnataka",238000,7.453557199772339,450000,800000,181976
342,"Marian Engineering College - [MEC], Thiruvananthapuram","Thiruvananthapuram, Kerala",97750,7.8,541800,1400000,55161
343,"National Institute of Science and Technology - [NIST], Berhampur","Berhampur, Orissa",123500,7.9,520000,1915000,25626
344,"Dr. Akhilesh Das Gupta Institute of Technology & Management - [ADGITM], New Delhi","New Delhi, Delhi NCR",118800,7.2,541800,765000,124997
345,"Pillai College of Engineering - [PCE] Navi Mumbai, Mumbai","Mumbai, Maharashtra",130000,8.2,500000,1500000,142576
346,"Poornima College of Engineering, Jaipur","Jaipur, Rajasthan",170000,7.7,384000,1000000,11007
347,"Pune Institute of Computer Technology- [PICT], Pune","Pune, Maharashtra",92000,7.9,775000,3314000,198587
348,"SNS College of Engineering - [SNSCE], Coimbatore","Coimbatore, Tamil Nadu",300000,7.9,541800,1000000,56631
349,"Saintgits College of Engineering, Kottayam","Kottayam, Kerala",75000,8.3,650000,1050000,123516
350,"Saranathan College of Engineering - [SCE], Tiruchirappalli","Tiruchirappalli, Tamil Nadu",65000,7.453557199772339,541800,1350000,82909
351,"Sardar Vallabhbhai Patel Institute of Technology - [SVIT] Vasad, Anand","Anand, Gujarat",74000,7.453557199772339,350000,1050000,155250
352,"Sethu Institute of Technology, Kariapatti","Kariapatti, Tamil Nadu",50000,8.3,541800,1200000,182422
353,"Siliguri Institute of Technology - [SIT], Darjeeling","Darjeeling, West Bengal",393000,7.7,350000,900000,196596
354,"Trichy Engineering College - [TEC], Tiruchirappalli","Tiruchirappalli, Tamil Nadu",60000,8.1,560000,1140000,4939
355,"JSS Academy of Technical Education - [JSSATE], Noida","Noida, Uttar Pradesh",137850,7.5,400000,940000,57658
356,"Vaagdevi College of Engineering  - [VCOE], Warangal","Warangal, Telangana",86000,7.453557199772339,541800,1200000,187131
357,"Ujjain Engineering College - [UEC], Ujjain","Ujjain, Madhya Pradesh",25151,6.8,560000,900000,198876
358,"University Institute of Technology, University Of Burdwan - [UIT], Bardhaman","Bardhaman, West Bengal",81200,6.7,541800,1080000,44815
359,"Jharkhand Rai University - [JRU], Ranchi","Ranchi, Jharkhand",85000,7.7,700000,1100000,95064
360,"Shridhar University, Pilani","Pilani, Rajasthan",99300,6.8,541800,950000,90896
361,"University of Engineering and Management - [UEM], Jaipur","Jaipur, Rajasthan",100000,8.2,423000,1300000,189189
362,"Amrita Vishwa Vidyapeetham, Coimbatore","Coimbatore, Tamil Nadu",300000,7.7,541800,2417680,98811
363,"International Institute of Information Technology - [I²IT], Pune","Pune, Maharashtra",120079,7.6,1620000,5300000,92496
364,"CMR Engineering College - [CMREC], Hyderabad","Hyderabad, Telangana",75000,8.7,541800,2417680,116823
365,"College of Engineering and Technology - [CET], Bhubaneswar","Bhubaneswar, Orissa",235000,7.7,700000,1000000,171893
366,"Lingaya's Vidyapeeth, Faridabad","Faridabad, Haryana",167000,7.3,541800,1020000,161013
367,"Matrusri Engineering College, Hyderabad","Hyderabad, Telangana",100000,7.4,500000,3200000,64081
368,"Jalpaiguri Government Engineering College - [JGEC], Jalpaiguri","Jalpaiguri, West Bengal",24893,7.9,541800,2900000,188184
369,"Vemana Institute of Technology, Bangalore","Bangalore, Karnataka",147720,7.4,541800,2417680,112814
370,"Vishwakarma Government Engineering College - [VGEC], Ahmedabad","Ahmedabad, Gujarat",1500,7.453557199772339,525000,1800000,177760
371,"The Northcap University - [NCU], Gurgaon","Gurgaon, Haryana",300000,7.9,400000,2417680,198893
372,"LNCT University - [LNCTU], Bhopal","Bhopal, Madhya Pradesh",80000,8.3,541800,1950000,43005
373,"Jaipur Engineering College and Research Centre, Jaipur","Jaipur, Rajasthan",92000,7.9,130000,480000,44316
374,"Dayananda Sagar University - [DSU], Bangalore","Bangalore, Karnataka",119793,7.7,570000,1200000,149879
375,"Techno Main Salt Lake, Kolkata","Kolkata, West Bengal",483800,7.9,580000,2417680,180125
376,"P.P. Savani University, Surat","Surat, Gujarat",111500,7.453557199772339,541800,800000,167431
377,"VIT University - [VIT- AP], Guntur","Guntur, Andhra Pradesh",198000,8.2,730000,2417680,6660
378,"Usha Martin University - [UMU], Ranchi","Ranchi, Jharkhand",187000,7.4,541800,2600000,189582
379,"Plaksha University, Mohali","Mohali, Punjab",695000,7.453557199772339,1945000,4100000,25461
380,"Rama University, Kanpur","Kanpur, Uttar Pradesh",125000,7.453557199772339,680000,1500000,52644
381,"GITAM, Visakhapatnam","Visakhapatnam, Andhra Pradesh",245000,7.453557199772339,541800,1900000,85446
382,"Birla Institute of Technology - [BIT], Jaipur","Jaipur, Rajasthan",292000,7.3,939795,5100000,29525
383,"Institute of Advanced Studies in Education - [IASE University], Sardarshahr","Sardarshahr, Rajasthan",79400,8.4,541800,4800000,108069
384,"Jayoti Vidyapeeth Women's University - [JVWU], Jaipur","Jaipur, Rajasthan",80000,8.1,560000,2300000,168029
385,"Anurag College of Engineering - [ACE], Ghatkesar","Ghatkesar, Telangana",78000,7.5,360000,1000000,54799
386,"Shri Govindram Seksaria Institute of Technology and Science- [SGSITS], Indore","Indore, Madhya Pradesh",75550,7.4,541800,1200000,63831
387,"Agni College of Technology, Chennai","Chennai, Tamil Nadu",50000,7.4,700000,1000000,41017
388,"Bengal College of Engineering and Technology - [BCET], Durgapur","Durgapur, West Bengal",86900,7.2,541800,1200000,16656
389,"Chandigarh Engineering College - [CEC] Landran, Mohali","Mohali, Punjab",96500,7.9,450000,3500000,54940
390,"Delhi Technical Campus - [DTC], Jhajjar","Jhajjar, Haryana",69500,8.3,541800,2300000,11922
391,"Dr. B.C. Roy Engineering College  - [BCREC], Durgapur","Durgapur, West Bengal",108980,8.1,500000,3700000,12871
392,"Erode Sengunthar Engineering College, Perundurai","Perundurai, Tamil Nadu",55000,7.2,541800,500000,58445
393,"Fr. Conceicao Rodrigues College of Engineering - [CRCE], Mumbai","Mumbai, Maharashtra",162000,7.453557199772339,600000,1650000,59340
394,"Geethanjali College of Engineering and Technology - [GCET] Keesara, Hyderabad","Hyderabad, Telangana",120000,8.2,600000,1650000,110789
395,"IILM University, Greater Noida","Greater Noida, Uttar Pradesh",175000,7.8,860000,2000000,166024
396,"Inderprastha Engineering College - [IPEC], Ghaziabad","Ghaziabad, Uttar Pradesh",136056,7.7,541800,4200000,50270
397,"Kanpur Institute of Technology - [KIT], Kanpur","Kanpur, Uttar Pradesh",55000,7.453557199772339,350000,1000000,15510
398,"Kashi Institute of Technology - [KIT], Varanasi","Varanasi, Uttar Pradesh",110000,7.6,541800,4200000,155882
399,"Lakshmi Narain College of Technology - [LNCT], Jabalpur","Jabalpur, Madhya Pradesh",48600,6.6,480000,540000,174177
400,"Meenakshi Sundararajan Engineering College - [MSEC], Chennai","Chennai, Tamil Nadu",87000,7.9,541800,5200000,77444
401,"Nandha Engineering College - [NEC], Erode","Erode, Tamil Nadu",50000,7.2,670000,4400000,55047
402,"Pragati Engineering College, East Godavari","East Godavari, Andhra Pradesh",63000,7.5,334000,1000000,57511
403,"Prathyusha Engineering College - [PEC], Thiruvallur","Thiruvallur, Tamil Nadu",55000,7.453557199772339,350000,1800000,13397
404,"RCC Institute of Information Technology - [RCCIIT], Kolkata","Kolkata, West Bengal",133200,7.6,411000,1300000,74518
405,"RMD Engineering College, Thiruvallur","Thiruvallur, Tamil Nadu",55000,7.453557199772339,541800,2500000,82971
406,"Rajiv Gandhi Institute of Technology - [RIT], Kottayam","Kottayam, Kerala",22000,7.453557199772339,300000,1720000,8792
407,"Sambhram Institute of Technology - [SAIT], Bangalore","Bangalore, Karnataka",83560,7.2,580000,3100000,43271
